title,title_normalized,colonfix,single_resource,ignore,checked,multiple_resource,url,id
Open Access Journal: Incontri (triestini) di filologia classica,open access journal: incontri triestini di filologia classica,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2013/05/open-access-journal-incontri-triestini.html,"tag:blogger.com,1999:blog-116259103207720939.post-3991666208471611209"
Book: Archives and archival documents in ancient societies,book: archives and archival documents in ancient societies,book,true,false,true,false,http://ancientworldonline.blogspot.com/2013/05/book-archives-and-archival-documents-in.html,"tag:blogger.com,1999:blog-116259103207720939.post-2844955284530672806"
(Partially) Open Access Journal: Chronozones,partially open access journal: chronozones,partially open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/01/open-access-journal-chronozones.html,"tag:blogger.com,1999:blog-116259103207720939.post-7156607865653827687"
Open Access Monograph Series: Polymnia,open access monograph series: polymnia,open access monograph series,true,false,true,false,http://ancientworldonline.blogspot.com/2013/05/open-access-monograph-series-polymnia.html,"tag:blogger.com,1999:blog-116259103207720939.post-7159942778566681074"
Open Access Journal: ‘Atiqot,open access journal: atiqot,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/10/newly-open-access-journal-atiqot.html,"tag:blogger.com,1999:blog-116259103207720939.post-8102965757949581089"
Open Access Text Corpus: SEAL: Sources of Early Akkadian Literature,open access text corpus: seal: sources of early akkadian literature,open access text corpus,true,false,true,false,http://ancientworldonline.blogspot.com/2009/07/open-access-text-corpus-seal-sources-of.html,"tag:blogger.com,1999:blog-116259103207720939.post-1525142610323284607"
Open Access Journal: Slovo: Journal of the Old Church Slavonic Institute,open access journal: slovo: journal of the old church slavonic institute,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2009/11/open-access-journal-slovo.html,"tag:blogger.com,1999:blog-116259103207720939.post-6042182322265679896"
Video: Centenary of Benno Landsberger,video: centenary of benno landsberger,video,true,false,true,false,http://ancientworldonline.blogspot.com/2013/05/video-centenary-of-benno-landsberger.html,"tag:blogger.com,1999:blog-116259103207720939.post-705833948833756340"
Open Access Journal: Scrineum Rivista,open access journal: scrineum rivista,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2013/05/open-access-journal-scrineum-rivista.html,"tag:blogger.com,1999:blog-116259103207720939.post-9052165140789168444"
STYPPAX: An Academic Resource for the Study of Cypriote Sculpture,styppax: an academic resource for the study of cypriote sculpture,styppax,false,false,false,false,http://ancientworldonline.blogspot.com/2013/05/styppax-academic-resource-for-study-of.html,"tag:blogger.com,1999:blog-116259103207720939.post-6844381419522020348"
Preprints: IoA Annual Conference: Forming Material Egypt,preprints: ioa annual conference: forming material egypt,preprints,false,false,false,false,http://ancientworldonline.blogspot.com/2013/05/preprints-ioa-annual-conference-forming.html,"tag:blogger.com,1999:blog-116259103207720939.post-1993967568114780955"
Flora Graeca for the 21st century,flora graeca for the 21st century,,false,false,false,false,http://ancientworldonline.blogspot.com/2013/05/flora-graeca-for-21st-century.html,"tag:blogger.com,1999:blog-116259103207720939.post-4576868839342501660"
Acces SSN: The Subject Specialist Network for museum curators looking after archaeological collections from Egypt and Sudan in the UK,acces ssn: the subject specialist network for museum curators looking after archaeological collections from egypt and sudan in the uk,acces ssn,true,false,true,false,http://ancientworldonline.blogspot.com/2013/05/acces-ssn-subject-specialist-network.html,"tag:blogger.com,1999:blog-116259103207720939.post-7842959924486845204"
Digitized Egyptological works of Athanasius Kircher,digitized egyptological works of athanasius kircher,,false,false,false,false,http://ancientworldonline.blogspot.com/2013/05/digitized-egyptological-works-of.html,"tag:blogger.com,1999:blog-116259103207720939.post-8964645478644925861"
Dynamics of Identity in the World of the Early Christians: Companion website,dynamics of identity in the world of the early christians: companion website,dynamics of identity in the world of the early christians,true,false,true,false,http://ancientworldonline.blogspot.com/2013/05/dynamics-of-identity-in-world-of-early.html,"tag:blogger.com,1999:blog-116259103207720939.post-367748593622862450"
Open Access Journal: Sasanika Newsletter,open access journal: sasanika newsletter,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2011/09/open-access-journal-sasanika-newsletter.html,"tag:blogger.com,1999:blog-116259103207720939.post-6109470182677382117"
Open Access Journal: Kernos - Revue internationale et pluridisciplinaire de religion grecque antique,open access journal: kernos revue internationale et pluridisciplinaire de religion grecque antique,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2011/02/open-access-journal-coming-soon-kernos.html,"tag:blogger.com,1999:blog-116259103207720939.post-3633555356732043428"
"Open Access Journal: The Folio: Bulletin of the Ancient Biblical Manuscript Center, a research center of the Claremont School of Theology",open access journal: the folio: bulletin of the ancient biblical manuscript center a research center of the claremont school of theology,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2013/05/open-access-journal-folio-bulletin-of.html,"tag:blogger.com,1999:blog-116259103207720939.post-8828458713164143460"
Open Access Journal: Dacia: Revue d'Archeologie et d'Histoire Ancienne,open access journal: dacia: revue darcheologie et dhistoire ancienne,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/03/open-access-journal-info-dacia-revue.html,"tag:blogger.com,1999:blog-116259103207720939.post-928786205992273288"
Online Bibliography: Bibliographie biblique informatisée de Lausanne,online bibliography: bibliographie biblique informatisée de lausanne,online bibliography,false,false,false,false,http://ancientworldonline.blogspot.com/2011/07/online-bibliography-bibil.html,"tag:blogger.com,1999:blog-116259103207720939.post-7555298760057990405"
Open Access Journal: Institute of Archaeology Horn Archaeological Museum Newsletter,open access journal: institute of archaeology horn archaeological museum newsletter,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2013/05/open-access-journal-institute-of.html,"tag:blogger.com,1999:blog-116259103207720939.post-3534565663967522900"
Open Access Journal: Nvmisma,open access journal: nvmisma,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2013/05/open-access-journal-nvmisma.html,"tag:blogger.com,1999:blog-116259103207720939.post-8796075456871064567"
Demircihüyük Excavation Reports in AMAR,demircihüyük excavation reports in amar,,false,false,false,false,http://ancientworldonline.blogspot.com/2013/05/demircihuyuk-excavation-reports-in-amar.html,"tag:blogger.com,1999:blog-116259103207720939.post-2143639301795409527"
Gordion Excavation Reports in AMAR,gordion excavation reports in amar,,false,false,false,false,http://ancientworldonline.blogspot.com/2013/05/gordion-excavation-reports-in-amar.html,"tag:blogger.com,1999:blog-116259103207720939.post-6591476688235662047"
Dumbarton Oaks Byzantine Institute - Moving Image Collection,dumbarton oaks byzantine institute moving image collection,,false,false,false,false,http://ancientworldonline.blogspot.com/2013/05/dumbarton-oaks-byzantine-institute.html,"tag:blogger.com,1999:blog-116259103207720939.post-3176462153108349122"
Digital Preprints from the Max Planck Institute for the History of Science,digital preprints from the max planck institute for the history of science,,false,false,true,true,http://ancientworldonline.blogspot.com/2010/12/digital-preprints-from-max-planck.html,"tag:blogger.com,1999:blog-116259103207720939.post-6464692085684922432"
Open Access Archaeobotanical database,open access archaeobotanical database,,true,false,true,false,http://ancientworldonline.blogspot.com/2010/10/open-access-archaeobotanical-database.html,"tag:blogger.com,1999:blog-116259103207720939.post-9215155106780000882"
Open Access Journal: CAARI Newsletter,open access journal: caari newsletter,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/11/open-access-journal-caari-newsletter.html,"tag:blogger.com,1999:blog-116259103207720939.post-780705761640736517"
Aegaron: Ancient Egyptian Architecture Online,aegaron: ancient egyptian architecture online,aegaron,true,false,true,false,http://ancientworldonline.blogspot.com/2013/05/aegaron-ancient-egyptian-architecture.html,"tag:blogger.com,1999:blog-116259103207720939.post-3020984925385525812"
Open Access Journal: Mélanges de l'école française de Rome,open access journal: mélanges de lécole française de rome,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2012/12/open-access-jpurnal-melanges-de-lecole.html,"tag:blogger.com,1999:blog-116259103207720939.post-7490440634972219795"
Open Access Journal: Ephemeris Napocensis,open access journal: ephemeris napocensis,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2011/05/open-access-journal-ephemeris.html,"tag:blogger.com,1999:blog-116259103207720939.post-3514985101074379296"
Corpus Grammaticorum Latinorum,corpus grammaticorum latinorum,,false,false,false,false,http://ancientworldonline.blogspot.com/2011/03/open-access-grammatici-latini.html,"tag:blogger.com,1999:blog-116259103207720939.post-7837154497674416686"
Open Access Journal: Gaîa: Revista eletrônica de História Antiga,open access journal: gaîa: revista eletrônica de história antiga,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2011/01/open-access-journal-gaia.html,"tag:blogger.com,1999:blog-116259103207720939.post-8887978566548702355"
Open Access Journal: Gaia: revue interdisciplinaire sur la Grèce Archaïque,open access journal: gaia: revue interdisciplinaire sur la grèce archaïque,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2012/10/emerginmg-open-access-journal-gaia.html,"tag:blogger.com,1999:blog-116259103207720939.post-4838617049522110536"
DARIAH,dariah,,false,false,false,false,http://ancientworldonline.blogspot.com/2013/05/dariah.html,"tag:blogger.com,1999:blog-116259103207720939.post-5994627894795747462"
Pede certo: metrica latina digitale,pede certo: metrica latina digitale,pede certo,false,false,false,false,http://ancientworldonline.blogspot.com/2013/05/pede-certo-metrica-latina-digitale.html,"tag:blogger.com,1999:blog-116259103207720939.post-367630903139835073"
Fourth-Century Christianity,fourthcentury christianity,,false,false,false,false,http://ancientworldonline.blogspot.com/2013/05/fourth-century-christianity.html,"tag:blogger.com,1999:blog-116259103207720939.post-385942861754482540"
DVCTVS: National Papyrological Funds,dvctvs: national papyrological funds,dvctvs,true,false,true,false,http://ancientworldonline.blogspot.com/2010/05/dvctvs.html,"tag:blogger.com,1999:blog-116259103207720939.post-7577224965497751117"
LSJ Wiki,lsj wiki,,false,false,false,false,http://ancientworldonline.blogspot.com/2013/05/lsj-wiki.html,"tag:blogger.com,1999:blog-116259103207720939.post-519931488748584927"
Online British Mandate: A Survey of Palestine,online british mandate: a survey of palestine,online british mandate,true,false,true,false,http://ancientworldonline.blogspot.com/2010/10/online-british-mandate-survey-of.html,"tag:blogger.com,1999:blog-116259103207720939.post-3038748884144108299"
Romanian Archaeology Digital Library,romanian archaeology digital library,,false,false,false,false,http://ancientworldonline.blogspot.com/2013/05/romanian-archaeology-digital-library.html,"tag:blogger.com,1999:blog-116259103207720939.post-639184483359004763"
Hugoye: Journal of Syriac Studies News,hugoye: journal of syriac studies news,hugoye,true,false,true,false,http://ancientworldonline.blogspot.com/2013/05/hugoye-journal-of-syriac-studies-news.html,"tag:blogger.com,1999:blog-116259103207720939.post-7849994767549411019"
Romanian National Archaeological Record Database,romanian national archaeological record database,,true,false,true,false,http://ancientworldonline.blogspot.com/2013/05/romanian-national-archaeological-record.html,"tag:blogger.com,1999:blog-116259103207720939.post-239159702724255372"
New Open Access Journal: History of Science in South Asia,new open access journal: history of science in south asia,new open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2013/05/new-open-access-journal-history-of.html,"tag:blogger.com,1999:blog-116259103207720939.post-1979592566076937964"
Announcing the Duke Collaboratory for Classics Computing (DC3),announcing the duke collaboratory for classics computing dc3,,false,true,true,false,http://ancientworldonline.blogspot.com/2013/05/announcing-duke-collaboratory-for.html,"tag:blogger.com,1999:blog-116259103207720939.post-6723829900873570557"
Open Access Journal: From Shiloah to Silwan Newsletter,open access journal: from shiloah to silwan newsletter,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2010/09/open-access-journal-from-shiloah-to.html,"tag:blogger.com,1999:blog-116259103207720939.post-5973917213628589186"
Open Access Library: ETANA Core Texts,open access library: etana core texts,open access library,true,false,true,false,http://ancientworldonline.blogspot.com/2013/05/open-access-library-etana-core-texts.html,"tag:blogger.com,1999:blog-116259103207720939.post-3157017357341163932"
Online Abnormal Hieratic Reading Book,online abnormal hieratic reading book,,true,false,true,false,http://ancientworldonline.blogspot.com/2013/05/online-abnormal-hieratic-reading-book.html,"tag:blogger.com,1999:blog-116259103207720939.post-290871029942829415"
Electronic Text Corpus of Sumerian Literature,electronic text corpus of sumerian literature,,false,false,false,false,http://ancientworldonline.blogspot.com/2013/05/electronic-text-corpus-of-sumerian.html,"tag:blogger.com,1999:blog-116259103207720939.post-2702498860396233302"
Digital Library: Algérie Ancienne,digital library: algérie ancienne,digital library,true,false,true,false,http://ancientworldonline.blogspot.com/2013/05/digital-library-algerie-ancienne.html,"tag:blogger.com,1999:blog-116259103207720939.post-345584031187514789"
Feed Aggregators for Ancient Studies,feed aggregators for ancient studies,,false,false,false,false,http://ancientworldonline.blogspot.com/2009/01/atlantides-feed-aggregators-for-ancient.html,"tag:blogger.com,1999:blog-116259103207720939.post-4666149143921176693"
Vindolanda Tablets Online,vindolanda tablets online,,false,false,false,false,http://ancientworldonline.blogspot.com/2013/05/vindolanda-tablets-online.html,"tag:blogger.com,1999:blog-116259103207720939.post-2753343830936819905"
Open Access Journal: Campbell Bonner Magical Gems Database Newsletter,open access journal: campbell bonner magical gems database newsletter,open access journal,true,false,true,false,http://ancientworldonline.blogspot.com/2013/05/open-access-journal-campbell-bonner.html,"tag:blogger.com,1999:blog-116259103207720939.post-1288078543728071560"
